timestamp,action_type,item_id,cursor_time,source,user_answer,platform
1559630195178,submit,b2720,,sprint,,mobile
1559630195258,enter,e2720,,sprint,,mobile
1559630203871,quit,e2720,,sprint,,mobile
1559630203950,enter,b4944,,sprint,,mobile
1559630209255,respond,q6412,,sprint,a,mobile
1559630212440,submit,b4944,,sprint,,mobile
1559630212498,enter,e4944,,sprint,,mobile
1559630270017,quit,e4944,,sprint,,mobile
1560229456960,enter,e4944,,sprint,,mobile
1560229801592,quit,e4944,,sprint,,mobile
